,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,fav
2153,0.808,0.901,1.0,-1.944,0.0907,0.0205,0.000762,0.262,0.709,93.026,4.0,not fav
2154,0.788,0.87,9.0,-5.217,0.177,0.123,1.43e-05,0.0692,0.884,109.974,4.0,not fav
2155,0.685,0.736,,-5.656,0.0521,0.0997,0.0112,0.101,0.893,117.979,4.0,not fav
2156,0.555,0.665,8.0,-8.132,0.0403,0.139,,0.167,0.472,75.008,4.0,not fav
2157,0.581,0.304,1.0,-9.707,0.0273,0.886,2.58e-05,0.103,0.0977,109.036,4.0,not fav
2158,0.521,0.583,,-7.927,0.0399,0.692,6.32e-06,0.198,0.311,155.928,4.0,not fav
2159,0.549,0.634,7.0,-8.827,0.0342,0.861,0.00838,0.0953,0.36,107.946,4.0,not fav
2160,0.468,0.854,11.0,-3.932,0.059,0.176,,0.126,0.277,155.867,4.0,not fav
2161,0.786,0.797,6.0,-4.063,0.0414,0.233,,0.0861,0.453,95.014,4.0,not fav
2162,0.805,0.919,1.0,-1.294,0.0938,0.101,0.00343,0.0598,0.494,94.993,4.0,not fav
2163,0.718,0.382,7.0,-8.237,0.0466,0.585,,0.128,0.499,87.029,4.0,not fav
2164,0.285,0.238,5.0,-9.623,0.0375,0.663,9.23e-06,0.0793,0.213,179.918,4.0,not fav
2165,0.73,0.77,8.0,-5.114,0.0298,0.138,,0.0473,0.507,104.948,4.0,not fav
2166,0.674,0.933,8.0,-3.233,0.165,0.183,1.72e-06,0.107,0.52,129.007,4.0,not fav
2167,0.741,0.727,5.0,-4.174,0.151,0.0205,,0.264,0.37,130.023,4.0,not fav
2168,0.72,0.861,11.0,-4.339,0.209,0.269,5.11e-06,0.601,0.669,126.991,4.0,not fav
2169,0.696,0.875,,-3.682,0.0649,0.134,,0.159,0.772,127.39,4.0,not fav
2170,0.62,0.874,1.0,-5.251,0.18,0.0146,,0.37,0.776,151.62,4.0,not fav
2171,0.638,0.826,8.0,-4.968,0.0479,0.139,,0.0803,0.649,124.072,4.0,not fav
2172,0.593,0.639,1.0,-5.826,0.0307,0.446,,0.0998,0.332,142.881,4.0,not fav
2173,0.659,0.628,,-8.685,0.179,0.186,,0.105,0.262,94.05,4.0,not fav
2174,0.636,0.694,6.0,-7.796,0.051,0.0785,,0.121,0.687,94.989,4.0,not fav
2175,0.758,0.686,11.0,-6.346,0.0792,0.0848,0.00127,0.142,0.444,130.007,4.0,not fav
2176,0.733,0.71,5.0,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975,4.0,not fav
2177,0.722,0.758,11.0,-4.477,0.0471,0.0111,,0.308,0.62,128.047,4.0,not fav
2178,0.561,0.653,7.0,-4.918,0.0349,0.0418,,0.347,0.496,91.961,4.0,not fav
2179,0.764,0.694,11.0,-5.745,0.189,0.0439,3.67e-06,0.18,0.581,146.075,4.0,not fav
2180,0.591,0.889,7.0,-3.839,0.115,0.0189,,0.155,0.65,143.067,4.0,not fav
2181,0.7,0.598,2.0,-7.783,0.114,0.0369,,0.111,0.594,160.041,4.0,not fav
2182,0.706,0.558,2.0,-7.237,0.0593,0.146,,0.118,0.227,110.443,4.0,not fav
2183,0.606,0.497,4.0,-6.611,0.0277,0.348,,0.275,0.362,130.739,4.0,not fav
2184,0.686,0.783,4.0,-4.977,0.119,0.0764,,0.163,0.814,99.978,4.0,not fav
2185,0.673,0.637,11.0,-6.658,0.0513,0.000188,5.1e-05,0.0698,0.273,153.972,4.0,not fav
2186,0.766,0.682,1.0,-5.02,0.0419,0.0113,0.00016,0.104,0.833,127.966,4.0,not fav
2187,0.637,0.843,5.0,-5.413,0.0432,0.0151,,0.0876,0.434,109.012,4.0,not fav
2188,0.738,0.804,11.0,-3.851,0.0621,0.332,,0.279,0.949,174.943,4.0,not fav
2189,0.693,0.705,8.0,-5.747,0.0665,0.0228,,0.202,0.45,131.951,4.0,not fav
2190,0.581,0.772,9.0,-6.544,0.0401,0.000343,0.0191,0.11,0.361,127.952,4.0,not fav
2191,0.646,0.795,9.0,-3.293,0.0976,0.0319,,0.267,0.796,89.99,4.0,not fav
2192,0.649,0.815,3.0,-3.796,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,4.0,not fav
2193,0.752,0.73,11.0,-3.897,0.0412,0.00272,3.62e-05,0.175,0.769,120.032,4.0,not fav
2194,0.559,0.33,9.0,-8.251,0.0285,0.892,,0.0975,0.285,135.109,4.0,not fav
2195,0.668,0.857,7.0,-2.944,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,4.0,not fav
2196,0.677,0.739,2.0,-5.068,0.0352,0.32,2.36e-06,0.12,0.658,127.04,4.0,not fav
2197,0.659,0.882,5.0,-4.623,0.0465,0.0258,9.2e-06,0.144,0.314,125.985,4.0,not fav
2198,0.735,0.679,9.0,-5.588,0.0431,0.18,0.000198,0.0766,0.264,140.858,4.0,not fav
2199,0.676,0.695,,-8.327,0.245,0.352,,0.119,0.144,90.268,4.0,not fav
2200,0.413,0.807,11.0,-3.499,0.318,0.0536,,0.631,0.438,149.33,4.0,not fav
2201,0.354,0.833,7.0,-1.811,0.179,0.146,,0.246,0.253,168.735,4.0,not fav
2202,0.616,0.828,11.0,-4.736,0.133,0.00578,,0.352,0.576,123.986,4.0,not fav
2203,0.365,0.751,2.0,-5.429,0.304,0.000707,,0.318,0.604,79.119,4.0,not fav
2204,0.595,0.912,10.0,-3.428,0.0884,0.0434,,0.259,0.762,128.024,4.0,not fav
2205,0.651,0.888,11.0,-3.821,0.295,0.375,,0.299,0.371,97.946,4.0,not fav
2206,0.396,0.629,9.0,-4.78,0.0287,0.0328,,0.183,0.358,173.794,4.0,not fav
2207,0.7,0.695,7.0,-4.973,0.0897,0.00629,,0.0319,0.633,122.028,4.0,not fav
2208,0.646,0.557,6.0,-7.173,0.127,0.362,0.000264,0.0909,0.403,151.98,4.0,not fav
2209,0.696,0.546,5.0,-6.55,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,4.0,not fav
2210,0.531,0.803,1.0,-3.284,0.0717,0.0796,1.71e-05,0.176,0.221,142.113,4.0,not fav
2211,0.523,0.805,3.0,-5.473,0.192,0.0524,,0.0914,0.602,125.358,5.0,not fav
2212,0.481,0.849,4.0,-5.131,0.0385,0.00167,1.49e-06,0.121,0.723,205.57,4.0,not fav
2213,0.483,0.844,2.0,-5.043,0.0314,0.00481,7.29e-05,0.405,0.543,151.977,4.0,not fav
2214,0.518,0.709,2.0,-5.234,0.0476,0.075,,0.0935,0.514,127.083,4.0,not fav
2215,0.445,0.627,11.0,-4.825,0.0318,0.105,,0.0858,0.14,143.821,4.0,not fav
2216,0.366,0.651,4.0,-3.842,0.031,0.000415,0.00526,0.271,0.257,151.343,3.0,not fav
2217,0.594,0.946,3.0,-4.521,0.452,0.0869,,0.306,0.397,155.826,4.0,not fav
2218,0.733,0.826,8.0,-4.319,0.0937,0.0029,0.000564,0.328,0.442,124.946,4.0,not fav
2219,0.608,0.614,2.0,-3.727,0.0285,0.227,3.82e-06,0.157,0.402,127.885,4.0,not fav
2220,0.349,0.348,3.0,-6.142,0.0316,0.726,,0.12,0.0886,74.541,4.0,not fav
2221,0.707,0.861,7.0,-4.225,0.316,0.1,,0.191,0.795,130.021,4.0,not fav
2222,0.551,0.893,7.0,-2.628,0.0543,0.00166,,0.348,0.794,125.083,4.0,not fav
2223,0.577,0.934,2.0,-3.672,0.0554,0.00405,0.0064,0.123,0.855,149.964,4.0,not fav
2224,0.644,0.945,7.0,-3.534,0.0717,0.0587,,0.184,0.573,91.017,4.0,not fav
2225,0.599,0.807,4.0,-4.679,0.0402,0.202,,0.196,0.812,172.017,4.0,not fav
2226,0.464,0.827,8.0,-5.176,0.0943,0.000186,,0.238,0.0675,99.456,5.0,not fav
2227,0.858,0.678,1.0,-3.87,0.0469,0.0761,,0.0741,0.922,117.009,4.0,not fav
2228,0.645,0.904,2.0,-4.532,0.0462,0.0293,,0.0834,0.671,105.97,4.0,not fav
2229,0.485,0.726,5.0,-4.2,0.0327,0.0603,1.75e-05,0.225,0.288,140.781,4.0,not fav
2230,0.715,0.584,8.0,-8.231,0.0296,0.432,1.41e-06,0.095,0.61,90.987,4.0,not fav
2231,0.682,0.927,4.0,-2.915,0.0479,0.0843,,0.149,0.744,101.019,4.0,not fav
2232,0.684,0.834,2.0,-4.524,0.0675,0.0646,,0.271,0.538,164.02,4.0,not fav
2233,0.664,0.845,4.0,-6.115,0.0461,0.181,,0.267,0.357,96.005,4.0,not fav
2234,0.754,0.804,4.0,-3.177,0.0853,0.00332,,0.0329,0.818,119.968,4.0,not fav
2235,0.666,0.87,11.0,-5.004,0.246,0.203,,0.0851,0.9,160.014,4.0,not fav
2236,0.702,0.883,11.0,-3.239,0.0437,0.000407,1.27e-06,0.0885,0.709,129.999,4.0,not fav
2237,0.668,0.718,1.0,-4.736,0.0605,0.0165,,0.104,0.345,91.993,4.0,not fav
2238,0.744,0.741,1.0,-4.981,0.0572,0.0271,0.00256,0.0928,0.562,128.023,4.0,not fav
2239,0.801,0.786,9.0,-3.781,0.0319,0.0446,0.0346,0.104,0.552,127.052,4.0,not fav
2240,0.788,0.859,1.0,-5.542,0.315,0.127,,0.348,0.769,140.027,4.0,not fav
2241,0.69,0.786,2.0,-2.959,0.0692,0.229,,0.0797,0.583,100.049,4.0,not fav
2242,0.579,0.859,3.0,-3.933,0.0605,0.169,,0.0917,0.915,169.942,4.0,not fav
2243,0.545,0.649,6.0,-4.062,0.0324,0.143,1.57e-05,0.0894,0.297,99.099,4.0,not fav
2244,0.676,0.807,5.0,-5.131,0.029,0.0284,,0.0701,0.443,95.956,4.0,not fav
2245,0.72,0.925,4.0,-4.165,0.0511,0.0276,0.000238,0.14,0.781,127.004,4.0,not fav
2246,0.576,0.912,9.0,-3.623,0.0403,0.0182,,0.293,0.727,79.981,4.0,not fav
2247,0.595,0.923,7.0,-3.449,0.144,0.0693,,0.505,0.782,125.029,4.0,not fav
2248,0.631,0.702,2.0,-6.569,0.135,0.0421,,0.1,0.573,91.038,4.0,not fav
2249,0.691,0.454,6.0,-9.13,0.0256,0.437,0.00227,0.0783,0.35,135.839,4.0,not fav
2250,0.684,0.607,11.0,-8.127,0.1,0.0267,0.000307,0.191,0.498,81.001,4.0,not fav
2251,0.664,0.872,3.0,-3.117,0.0396,0.0306,,0.228,0.555,129.873,4.0,not fav
2252,0.739,0.818,8.0,-5.062,0.0418,0.008,0.00504,0.164,0.713,119.982,4.0,not fav
2253,0.821,0.762,6.0,-8.008,0.0796,0.0702,3.25e-06,0.153,0.438,127.985,4.0,not fav
2254,0.646,0.723,,-4.829,0.0454,0.0126,,0.0929,0.395,132.961,4.0,not fav
2255,0.387,0.773,8.0,-5.685,0.17,0.098,,0.209,0.368,78.629,4.0,not fav
2256,0.568,0.761,4.0,-3.987,0.0459,0.452,,0.217,0.789,163.974,4.0,not fav
2257,0.788,0.71,11.0,-4.24,0.0426,0.113,1.22e-05,0.0638,0.632,125.919,4.0,not fav
2258,0.755,0.631,7.0,-4.751,0.302,0.552,,0.5,0.433,94.571,4.0,not fav
2259,0.651,0.853,10.0,-4.751,0.0372,0.0146,9.22e-05,0.0971,0.21,119.884,4.0,not fav
2260,0.485,0.701,8.0,-3.807,0.0288,0.039,,0.0977,0.613,151.948,4.0,not fav
2261,0.667,0.381,3.0,-7.494,0.0294,0.458,,0.116,0.199,135.979,4.0,not fav
2262,0.638,0.831,5.0,-3.944,0.182,0.0281,3.06e-06,0.277,0.685,175.038,4.0,not fav
2263,0.671,0.808,2.0,-4.861,0.0652,0.02,,0.134,0.637,121.956,4.0,not fav
2264,0.681,0.594,7.0,-7.028,0.282,0.165,3.49e-06,0.134,0.535,186.054,4.0,not fav
2265,0.792,0.625,1.0,-5.609,0.0536,0.00776,0.0018,0.329,0.37,103.967,4.0,not fav
2266,0.609,0.378,4.0,-9.828,0.438,0.835,,0.28,0.515,100.418,4.0,not fav
2267,0.748,0.524,8.0,-5.599,0.0338,0.414,,0.111,0.661,95.01,4.0,not fav
2268,0.471,0.431,5.0,-6.129,0.0342,0.329,,0.0854,0.289,157.98,4.0,not fav
2269,0.576,0.766,10.0,-4.943,0.449,0.028,1.68e-06,0.366,0.236,144.833,4.0,not fav
2270,0.672,0.589,7.0,-5.008,0.049,0.082,,0.0962,0.379,120.036,4.0,not fav
2271,0.592,0.8,6.0,-4.931,0.215,0.0561,2.01e-06,0.0775,0.728,89.972,4.0,not fav
2272,0.734,0.637,4.0,-5.677,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,4.0,not fav
2273,0.725,0.534,11.0,-6.238,0.0946,0.0752,,0.0919,0.558,91.974,4.0,not fav
2274,0.588,0.702,11.0,-4.271,0.0496,0.104,,0.089,0.429,124.909,4.0,not fav
2275,0.654,0.76,,-3.669,0.045,0.0797,,0.299,0.41,99.945,4.0,not fav
2276,0.666,0.83,,-5.715,0.0751,0.0123,,0.191,0.702,113.03,4.0,not fav
2277,0.623,0.734,9.0,-5.948,0.107,0.0162,1.75e-06,0.145,0.37,107.853,4.0,not fav
2278,0.444,0.819,10.0,-4.078,0.341,0.106,,0.107,0.747,82.695,4.0,not fav
2279,0.319,0.739,,-5.74,0.272,0.0285,,0.111,0.449,194.169,4.0,not fav
2280,0.694,0.712,7.0,-3.923,0.046,0.133,,0.211,0.799,98.022,4.0,not fav
2281,0.728,0.563,1.0,-8.053,0.134,0.621,,0.179,0.352,100.017,4.0,not fav
2282,0.631,0.927,9.0,-2.787,0.0332,0.199,0.119,0.148,0.465,123.962,4.0,not fav
2283,0.501,0.519,4.0,-5.88,0.0409,0.109,,0.454,0.168,133.99,4.0,not fav
2284,0.583,0.732,11.0,-5.728,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,4.0,not fav
2285,0.608,0.798,6.0,-5.092,0.0432,0.0736,,0.156,0.501,92.943,4.0,not fav
2286,0.687,0.761,9.0,-4.582,0.0876,0.102,,0.147,0.743,113.939,4.0,not fav
2287,0.657,0.739,2.0,-4.081,0.274,0.141,,0.178,0.543,181.994,4.0,not fav
2288,0.677,0.604,7.0,-5.32,0.0385,0.0612,,0.353,0.297,134.052,3.0,not fav
2289,0.655,0.699,11.0,-4.421,0.0493,0.0352,,0.064,0.802,86.704,4.0,not fav
2290,0.773,0.747,5.0,-4.061,0.0889,0.0239,8.23e-06,0.11,0.8,126.014,4.0,not fav
2291,0.803,0.585,8.0,-5.861,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,4.0,not fav
2292,0.695,0.615,4.0,-4.194,0.104,0.379,,0.104,0.532,99.817,4.0,not fav
2293,0.696,0.543,11.0,-6.164,0.0489,0.308,,0.0939,0.479,107.969,4.0,not fav
2294,0.671,0.314,5.0,-8.091,0.244,0.11,,0.0825,0.296,110.898,4.0,not fav
2295,0.845,0.567,5.0,-8.118,0.0956,0.59,0.00142,0.0811,0.793,125.02,4.0,not fav
2296,0.746,0.754,1.0,-6.684,0.0676,0.0152,,0.0486,0.746,149.882,4.0,not fav
2297,0.648,0.738,6.0,-5.883,0.247,0.0408,,0.292,0.603,159.145,4.0,not fav
2298,0.491,0.693,,-6.487,0.0377,0.211,6.92e-06,0.325,0.412,90.027,4.0,not fav
2299,0.654,0.623,6.0,-5.273,0.082,0.253,,0.144,0.401,123.996,4.0,not fav
2300,0.713,0.802,4.0,-7.055,0.0561,0.0435,0.00377,0.309,0.343,100.001,4.0,not fav
2301,0.649,0.716,8.0,-5.371,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,4.0,not fav
2302,0.664,0.714,7.0,-6.645,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,4.0,not fav
2303,0.672,0.593,11.0,-4.01,0.0304,0.0223,,0.214,0.438,98.02,4.0,not fav
2304,0.681,0.521,,-5.849,0.141,0.12,8.41e-05,0.108,0.181,94.997,4.0,not fav
2305,0.742,0.819,1.0,-5.307,0.0487,0.372,,0.277,0.709,117.986,4.0,not fav
2306,0.664,0.576,5.0,-6.429,0.0286,0.63,0.000198,0.0902,0.621,76.026,4.0,not fav
2307,0.611,0.7,9.0,-5.331,0.0436,0.0199,,0.0549,0.213,104.981,4.0,not fav
2308,0.679,0.407,9.0,-7.778,0.0302,0.699,,0.122,0.195,111.814,4.0,not fav
2309,0.696,0.517,2.0,-8.379,0.0366,0.364,,0.197,0.23,112.291,3.0,not fav
2310,0.532,0.869,11.0,-5.094,0.172,0.157,0.00508,0.136,0.422,159.803,4.0,not fav
2311,0.492,0.275,6.0,-13.4,0.3,0.687,,0.101,0.18,92.6,4.0,not fav
2312,0.671,0.916,6.0,-4.014,0.0397,0.0282,0.00762,0.24,0.803,126.01,4.0,not fav
2313,0.645,0.713,6.0,-5.355,0.0393,0.00835,,0.113,0.566,74.989,4.0,not fav
2314,0.774,0.753,4.0,-5.446,0.0517,0.152,,0.0371,0.896,119.002,4.0,not fav
2315,0.557,0.803,1.0,-3.599,0.213,0.0124,1.61e-06,0.737,0.657,92.134,4.0,not fav
2316,0.51,0.692,,-5.825,0.171,0.00451,,0.138,0.209,102.42,4.0,not fav
2317,0.903,0.62,2.0,-8.094,0.0587,0.00347,0.000119,0.0504,0.539,134.96,4.0,not fav
2318,0.647,0.932,11.0,-3.515,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,4.0,not fav
2319,0.617,0.567,,-4.188,0.0828,0.0584,,0.0933,0.505,90.246,4.0,not fav
2320,0.376,0.822,,-3.974,0.104,0.0783,,0.0841,0.327,120.493,4.0,not fav
2321,0.811,0.499,5.0,-7.161,0.118,0.0147,2.44e-06,0.342,0.466,111.016,4.0,not fav
2322,0.765,0.356,11.0,-5.556,0.195,0.223,,0.0963,0.189,96.991,4.0,not fav
2323,0.794,0.653,7.0,-7.839,0.104,0.0489,4.88e-05,0.1,0.397,117.996,4.0,not fav
2324,0.377,0.595,3.0,-5.936,0.0489,0.303,,0.095,0.264,144.464,4.0,not fav
2325,0.667,0.613,1.0,-5.353,0.0344,0.403,,0.115,0.47,91.024,4.0,not fav
2326,0.72,0.763,9.0,-4.068,0.0523,0.406,,0.18,0.742,101.965,4.0,not fav
2327,0.688,0.702,7.0,-4.792,0.0499,0.0215,,0.128,0.74,94.006,4.0,not fav
2328,0.885,0.801,11.0,-4.716,0.0882,0.225,1.65e-06,0.0733,0.466,95.011,4.0,not fav
2329,0.618,0.793,,-5.711,0.0601,0.204,0.0154,0.126,0.459,101.015,4.0,not fav
2330,0.687,0.645,1.0,-8.38,0.19,0.0362,,0.201,0.619,84.925,4.0,not fav
2331,0.565,0.55,8.0,-5.357,0.0397,0.0782,,0.196,0.302,143.927,4.0,not fav
2332,0.73,0.758,1.0,-4.888,0.0653,0.147,,0.311,0.877,120.041,4.0,not fav
2333,0.367,0.915,9.0,-3.456,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169,4.0,not fav
2334,0.443,0.558,,-5.436,0.0624,0.441,,0.163,0.248,116.838,4.0,not fav
2335,0.68,0.446,7.0,-6.039,0.0281,0.256,,0.0515,0.339,125.863,4.0,not fav
2336,0.689,0.791,,-5.194,0.053,0.023,,0.0526,0.755,95.04,4.0,not fav
2337,0.756,0.589,,-5.093,0.232,0.0812,,0.176,0.811,146.928,4.0,not fav
2338,0.605,0.77,5.0,-3.645,0.0446,0.0431,,0.159,0.298,130.037,4.0,not fav
2339,0.756,0.674,,-6.518,0.0959,0.0184,,0.158,0.389,111.995,4.0,not fav
2340,0.532,0.868,3.0,-4.23,0.0908,0.011,,0.0584,0.529,110.127,4.0,not fav
2341,0.775,0.598,2.0,-7.274,0.0535,0.00175,4.44e-06,0.253,0.356,129.988,4.0,not fav
2342,0.828,0.56,,-6.685,0.0327,0.548,3.66e-05,0.15,0.872,122.054,4.0,not fav
2343,0.765,0.473,10.0,-5.829,0.0514,0.287,,0.391,0.34,119.992,4.0,not fav
2344,0.767,0.631,1.0,-6.762,0.0541,0.0997,,0.119,0.541,100.968,4.0,not fav
2345,0.59,0.468,10.0,-11.083,0.185,0.0789,,0.101,0.349,92.287,4.0,not fav
2346,0.525,0.433,6.0,-10.598,0.185,0.107,,0.135,0.276,160.108,4.0,not fav
2347,0.71,0.0565,7.0,-15.099,0.0534,0.965,,0.0889,0.348,123.994,4.0,not fav
2348,0.818,0.913,4.0,-3.06,0.0426,0.093,3.69e-05,0.161,0.536,119.986,4.0,not fav
2349,0.546,0.529,11.0,-10.511,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,4.0,not fav
2350,0.746,0.877,9.0,-3.782,0.0666,0.0375,0.000833,0.233,0.751,107.985,4.0,not fav
2351,0.632,0.702,7.0,-5.92,0.148,0.0114,,0.108,0.523,162.958,4.0,not fav
2352,0.459,0.587,9.0,-6.983,0.0785,0.453,,0.307,0.581,113.901,4.0,not fav
2353,0.674,0.71,9.0,-7.042,0.111,0.343,6.71e-06,0.129,0.234,101.983,4.0,not fav
2354,0.648,0.936,,-4.745,0.0762,0.085,6.93e-06,0.482,0.566,120.708,4.0,not fav
2355,0.632,0.575,5.0,-6.478,0.029,0.0225,1.81e-06,0.104,0.188,90.037,4.0,not fav
2356,0.732,0.396,4.0,-9.348,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,4.0,not fav
2357,0.416,0.773,8.0,-3.784,0.0949,0.572,,0.105,0.716,122.65,4.0,not fav
2358,0.631,0.953,2.0,-3.739,0.0343,0.0241,0.0155,0.108,0.422,141.99,4.0,not fav
2359,0.688,0.532,6.0,-8.361,0.0875,0.0356,3.08e-06,0.172,0.565,164.068,4.0,not fav
2360,0.695,0.672,1.0,-6.109,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,4.0,not fav
2361,0.581,0.531,3.0,-6.829,0.0322,0.0731,3.27e-06,0.0616,0.273,75.255,4.0,not fav
2362,0.886,0.525,8.0,-7.39,0.131,0.236,,0.057,0.708,145.99,4.0,not fav
2363,0.502,0.786,9.0,-4.378,0.317,0.255,,0.65,0.739,169.021,4.0,not fav
2364,0.701,0.727,1.0,-7.584,0.039,0.405,,0.0514,0.876,135.069,3.0,not fav
2365,0.676,0.8,7.0,-6.409,0.0516,0.143,,0.602,0.654,107.501,4.0,not fav
2366,0.943,0.614,10.0,-8.112,0.0848,0.17,0.0194,0.0977,0.62,110.003,4.0,not fav
2367,0.664,0.752,4.0,-6.937,0.0515,0.446,1.17e-05,0.297,0.585,138.133,4.0,not fav
2368,0.572,0.679,7.0,-7.239,0.536,0.246,,0.0835,0.838,208.196,4.0,not fav
2369,0.695,0.501,11.0,-6.552,0.0316,0.767,0.0041,0.106,0.511,120.076,4.0,not fav
2370,0.679,0.457,,-9.084,0.0373,0.853,0.000402,0.0974,0.443,91.988,4.0,not fav
2371,0.722,0.926,,-4.685,0.142,0.0484,0.000573,0.261,0.778,100.978,4.0,not fav
2372,0.676,0.921,10.0,-5.795,0.112,0.588,0.00115,0.107,0.666,175.976,4.0,not fav
2373,0.681,0.69,5.0,-8.609,0.0449,0.507,9.04e-05,0.108,0.583,75.002,4.0,not fav
2374,0.703,0.925,10.0,-4.253,0.148,0.107,0.00178,0.243,0.937,92.045,4.0,not fav
2375,0.77,0.834,,-3.375,0.0428,0.61,1.28e-06,0.0844,0.628,100.997,4.0,not fav
2376,0.676,0.946,7.0,-3.181,0.237,0.281,0.639,0.0454,0.519,82.464,4.0,not fav
2377,0.508,0.983,2.0,-3.576,0.245,0.538,2.97e-05,0.0695,0.589,79.927,4.0,not fav
2378,0.705,0.538,2.0,-7.559,0.0718,0.737,6.85e-05,0.57,0.803,87.973,4.0,not fav
2379,0.583,0.644,7.0,-6.64,0.0378,0.628,,0.0941,0.547,114.953,4.0,not fav
2380,0.612,0.703,,-6.45,0.039,0.822,2.18e-05,0.558,0.684,163.965,4.0,not fav
2381,0.713,0.727,6.0,-7.166,0.0388,0.183,1.22e-06,0.0756,0.515,97.025,4.0,not fav
2382,0.853,0.863,,-4.456,0.22,0.136,1.95e-05,0.0465,0.645,145.0,4.0,not fav
2383,0.743,0.81,7.0,-10.2,0.0578,0.504,0.000175,0.0683,0.634,96.992,4.0,not fav
2384,0.756,0.816,4.0,-1.418,0.0972,0.3,,0.172,0.899,100.04,4.0,not fav
2385,0.632,0.607,2.0,-7.711,0.0305,0.482,0.00293,0.219,0.401,112.053,4.0,not fav
2386,0.562,0.516,11.0,-5.746,0.0266,0.289,,0.136,0.279,133.875,4.0,not fav
2387,0.751,0.571,2.0,-7.829,0.236,0.437,6e-05,0.357,0.571,78.996,4.0,not fav
2388,0.666,0.644,11.0,-8.964,0.145,0.753,0.000262,0.124,0.89,115.1,4.0,not fav
2389,0.606,0.407,9.0,-8.214,0.0286,0.886,0.00067,0.145,0.605,139.855,4.0,not fav
2390,0.266,0.539,,-7.841,0.0402,0.858,0.00021,0.338,0.557,199.845,3.0,not fav
2391,0.896,0.582,1.0,-4.773,0.0933,0.707,,0.0603,0.855,97.966,4.0,not fav
2392,0.809,0.665,5.0,-5.495,0.036,0.469,1.08e-05,0.153,0.959,140.96,3.0,not fav
2393,0.816,0.941,1.0,-4.777,0.0621,0.555,0.000189,0.0541,0.864,128.066,4.0,not fav
2394,0.623,0.386,4.0,-10.502,0.0763,0.546,0.0047,0.118,0.269,180.167,4.0,not fav
2395,0.568,0.663,8.0,-6.179,0.0345,0.91,4.82e-05,0.124,0.808,165.203,3.0,not fav
2396,0.62,0.59,5.0,-6.791,0.0446,0.498,3.32e-05,0.105,0.83,81.95,3.0,not fav
2397,0.558,0.417,,-8.573,0.0506,0.846,0.00128,0.343,0.786,79.095,4.0,not fav
2398,0.661,0.559,4.0,-8.829,0.0508,0.21,0.000118,0.116,0.388,90.009,4.0,not fav
2399,0.467,0.561,7.0,-7.734,0.0315,0.81,0.0116,0.114,0.573,179.938,3.0,not fav
2400,0.905,0.85,10.0,-4.83,0.173,0.203,0.0443,0.0878,0.631,105.027,4.0,not fav
2401,0.599,0.51,2.0,-7.519,0.0255,0.487,,0.217,0.524,96.044,4.0,not fav
2402,0.775,0.86,4.0,-5.869,0.269,0.288,,0.0514,0.644,131.882,4.0,not fav
2403,0.567,0.598,10.0,-6.579,0.0471,0.348,,0.129,0.353,173.95,4.0,not fav
2404,0.71,0.565,6.0,-9.57,0.0391,0.197,,0.172,0.723,119.954,3.0,not fav
2405,0.785,0.746,10.0,-2.672,0.149,0.0916,1.98e-05,0.121,0.864,189.988,4.0,not fav
2406,0.663,0.913,5.0,-4.681,0.152,0.415,0.000496,0.158,0.805,187.552,3.0,not fav
2407,0.67,0.642,3.0,-8.276,0.129,0.592,2.28e-06,0.15,0.88,119.794,4.0,not fav
2408,0.723,0.637,1.0,-7.004,0.0928,0.353,1.15e-05,0.104,0.732,172.14,4.0,not fav
2409,0.793,0.78,6.0,-5.12,0.136,0.208,,0.167,0.872,138.058,4.0,not fav
2410,0.82,0.801,7.0,-4.897,0.185,0.412,0.000193,0.054,0.963,153.99,4.0,not fav
2411,0.83,0.61,1.0,-6.293,0.0555,0.252,1.27e-05,0.115,0.608,96.011,4.0,not fav
2412,0.908,0.895,2.0,-3.161,0.0826,0.317,5.15e-05,0.142,0.794,120.776,3.0,not fav
2413,0.653,0.577,4.0,-6.858,0.0374,0.379,9.31e-05,0.104,0.358,113.108,4.0,not fav
2414,0.555,0.834,7.0,-6.084,0.315,0.0439,1.05e-05,0.0448,0.709,82.484,4.0,not fav
2415,0.725,0.675,8.0,-6.225,0.0444,0.116,4.39e-05,0.099,0.641,92.017,4.0,not fav
2416,0.645,0.446,8.0,-6.504,0.173,0.821,,0.101,0.801,79.239,3.0,not fav
2417,0.821,0.907,,-3.067,0.104,0.0207,2.31e-05,0.364,0.486,120.061,4.0,not fav
